date,open,high,low,close,adjusted_close,volume,warning
2024-08-28,475.0,476.41,468.865,471.8,469.719,1445425,
2024-08-29,474.47,481.92,474.47,480.8,478.6793,1893601,
2024-08-30,481.84,485.74,479.65,483.34,481.2081,2982115,
2024-09-03,482.47,486.69,480.04,482.12,479.9934,2063350,
2024-09-04,482.09,486.17,481.18,483.14,481.0089,2156342,
2024-09-05,483.14,484.16,473.1101,477.36,475.2544,2293539,
2024-09-06,477.11,480.44,474.71,476.12,474.0199,2116234,
2024-09-09,480.5,489.21,479.565,487.09,484.9415,2343553,
2024-09-10,487.1,488.33,482.33,488.02,485.8674,2234088,
2024-09-11,486.52,489.11,477.84,488.18,486.0267,2479988,
2024-09-12,486.95,492.88,483.0,492.11,489.9394,2299485,
2024-09-13,493.1,496.85,491.45,493.36,491.1839,2204789,
2024-09-16,495.3,498.32,493.39,497.71,495.5147,1589320,
2024-09-17,498.6,501.74,497.85,500.99,498.7802,2202852,
2024-09-18,501.28,501.8,494.04,494.76,492.5777,2193838,
2024-09-19,500.0,501.13,486.25,493.01,490.8354,3517228,
2024-09-20,489.65,493.53,487.74,492.74,490.5666,3470313,
2024-09-23,493.16,497.69,491.3,497.14,494.9472,2191256,
2024-09-24,492.68,493.245,484.42,487.41,485.2601,4143654,
2024-09-25,484.76,489.9,483.54,489.45,487.2911,3483193,
2024-09-26,491.0,493.625,489.0,491.27,489.1031,3073747,
2024-09-27,491.03,496.0,490.39,493.64,491.4626,2177336,
2024-09-30,491.78,494.99,490.11,493.8,491.6219,2862475,
2024-10-01,497.26,498.03,493.11,496.38,494.1905,3748206,
2024-10-02,492.94,495.91,489.68,495.57,493.3841,1736490,
2024-10-03,495.55,497.0875,493.0,494.97,492.7868,1382289,
2024-10-04,495.56,499.05,492.47,497.7,495.5047,1935893,
2024-10-07,497.33,498.53,490.75,491.3,489.1329,1990708,
2024-10-08,492.5,497.53,491.53,497.06,494.8675,1750066,
2024-10-09,498.38,500.7499,495.59,499.95,498.4066,1707580,
2024-10-10,500.0,500.7234,495.84,498.02,496.4825,1491085,
2024-10-11,496.51,502.92,496.465,502.26,500.7094,1920085,
2024-10-14,504.36,508.79,502.05,506.66,505.0959,2127041,
2024-10-15,505.62,509.88,504.0,507.23,505.6641,2885897,
2024-10-16,506.35,515.4025,506.0,514.07,512.483,2956878,
2024-10-17,516.29,517.045,511.52,513.76,512.1739,2227465,
2024-10-18,514.54,518.0,512.58,516.34,514.746,2604684,
2024-10-21,516.99,518.82,513.9401,515.01,513.4201,2217572,
2024-10-22,511.15,514.55,510.5,513.02,511.4362,1855981,
2024-10-23,512.66,514.7199,511.9,513.73,512.144,1759887,
2024-10-24,511.9,513.34,509.46,510.62,509.0436,1912122,
2024-10-25,512.5,514.73,505.62,507.36,505.7937,1582222,
2024-10-28,507.4,510.8599,506.14,508.21,506.6411,2186574,
2024-10-29,507.54,511.39,505.7,506.28,504.717,2066616,
2024-10-30,512.52,516.45,507.0,513.69,512.1042,3120968,
2024-10-31,521.25,527.8999,499.03,499.59,498.0477,5523340,
2024-11-01,500.44,510.55,498.53,508.08,506.5115,3753713,
2024-11-04,509.14,510.0,503.03,505.58,504.0192,2165122,
2024-11-05,505.58,508.15,503.61,505.56,503.9993,2132859,
2024-11-06,520.86,523.0,515.94,521.13,519.5212,3674066,
2024-11-07,523.99,524.03,516.5901,517.88,516.2812,2382508,
2024-11-08,520.34,528.84,519.53,524.76,523.14,2215681,
2024-11-11,528.85,534.025,528.515,530.12,528.4834,2213822,
2024-11-12,529.1,530.9,527.3,529.17,527.5364,2577628,
2024-11-13,530.01,530.5,516.415,521.88,520.2689,2681881,
2024-11-14,520.62,522.36,517.65,520.4,518.7934,2480583,
2024-11-15,518.525,523.39,518.0,521.89,520.2788,2408193,
2024-11-18,518.59,523.49,517.0,521.63,520.0197,2493483,
2024-11-19,518.78,522.65,516.756,519.46,517.8564,2716216,
2024-11-20,521.53,522.5,511.0,512.54,510.9577,2409527,
2024-11-21,513.23,520.12,511.58,515.1,513.5098,3077464,
2024-11-22,516.93,521.705,516.18,520.86,519.252,3130470,
2024-11-25,521.64,528.25,521.02,526.6,524.9743,4503914,
2024-11-26,527.9,530.6499,525.06,528.48,526.8485,2326797,
2024-11-27,529.05,533.62,526.58,532.38,530.7365,2086434,
2024-11-29,533.01,535.7699,530.025,532.94,531.2947,1760566,
2024-12-02,532.93,534.82,526.23,531.36,529.7196,2355191,
2024-12-03,534.67,534.82,525.96,526.18,524.5556,2319746,
2024-12-04,523.64,526.275,518.17,521.14,519.5312,2630030,
2024-12-05,524.6,527.47,522.17,524.77,523.15,2538695,
2024-12-06,522.93,531.0,522.5,528.57,526.9382,2122791,
2024-12-09,529.02,531.59,521.875,522.82,521.206,2942047,
2024-12-10,522.51,529.66,520.2201,529.01,527.3769,2003265,
2024-12-11,529.19,535.89,527.2701,534.45,532.8001,2181241,
2024-12-12,536.29,536.75,531.97,532.41,530.7664,1860815,
2024-12-13,534.17,534.68,528.91,529.0,527.3669,1608196,
2024-12-16,532.0,535.0,528.995,530.31,528.6729,2923016,
2024-12-17,529.4,531.78,524.87,531.01,529.3707,4056007,
2024-12-18,530.32,537.13,519.71,519.96,518.3548,3190277,
2024-12-19,524.16,529.22,522.2,523.28,521.6646,3050813,
2024-12-20,522.87,532.08,519.42,528.03,526.3999,7317151,
2024-12-23,525.83,529.3999,521.13,528.96,527.327,2270286,
2024-12-24,529.27,535.74,527.83,535.71,534.0562,955015,
2024-12-26,533.63,537.7,532.92,536.15,534.4948,1109713,
2024-12-27,533.61,537.56,530.8,532.2,530.557,1542157,
2024-12-30,527.0,528.5652,521.33,525.55,523.9275,2101731,
2024-12-31,527.67,529.19,525.56,526.57,524.9444,1942656,
2025-01-02,529.19,530.56,517.66,522.4,520.7873,2818795,
2025-01-03,522.53,524.46,517.68,521.36,519.7505,1627726,
2025-01-06,520.97,521.36,511.01,511.93,510.3496,2920787,
2025-01-07,513.68,516.33,511.075,511.4,509.8212,2211877,
2025-01-08,512.04,517.45,511.5325,516.4,514.8058,2456715,
2025-01-10,512.12,513.76,503.36,504.67,503.8708,2815624,
2025-01-13,501.0,506.15,499.92,504.91,504.1104,2885549,
2025-01-14,507.07,509.39,504.21,509.02,508.2139,2704795,
2025-01-15,515.57,523.77,513.73,522.35,521.5228,3025066,
2025-01-16,523.62,527.12,520.72,523.14,522.3116,3275700,
2025-01-17,524.58,528.13,521.01,524.7,523.8691,2374798,
2025-01-21,527.66,529.98,526.91,528.06,527.2238,2706947,
2025-01-22,528.0,530.3,525.67,527.18,526.3452,2037643,
2025-01-23,529.05,534.35,528.68,534.22,533.374,2196457,
2025-01-24,532.99,536.06,532.15,533.49,532.6452,2473012,
2025-01-27,533.58,547.99,531.655,547.64,546.7728,3074807,
2025-01-28,546.54,551.5519,542.66,547.36,546.4932,2727798,
2025-01-29,547.0,550.61,546.5,548.8,547.9309,2549001,
2025-01-30,555.0,576.94,554.53,566.01,565.1137,6005206,
2025-01-31,563.82,565.54,554.64,555.43,554.5504,4505520,
2025-02-03,552.64,565.0,551.07,563.95,563.0569,3195610,
2025-02-04,570.88,572.0,557.58,559.11,558.2246,2639060,
2025-02-05,561.35,566.87,559.8,566.29,565.3932,2404997,
2025-02-06,566.13,569.75,564.54,567.16,566.2618,1738474,
2025-02-07,568.06,570.05,561.78,562.75,561.8588,2008409,
2025-02-10,565.25,567.27,561.0,565.49,564.5945,2357752,
2025-02-11,564.99,566.4299,559.2201,564.7,563.8057,1847808,
2025-02-12,562.01,564.75,559.44,564.6,563.7059,1722312,
2025-02-13,565.6,567.39,561.47,566.31,565.4132,1709499,
2025-02-14,566.01,569.24,564.13,564.76,563.8656,1927797,
2025-02-18,564.9,568.63,561.515,568.61,567.7096,2064246,
2025-02-19,567.49,570.7,566.645,568.5,567.5997,2459132,
2025-02-20,568.15,568.5,559.04,563.28,562.388,2181938,
2025-02-21,561.43,564.8,556.58,557.51,556.6271,2256340,
2025-02-24,558.43,561.46,556.793,559.0,558.1148,1752627,
2025-02-25,562.44,566.045,552.69,564.03,563.1368,3609836,
2025-02-26,562.59,566.68,559.6025,561.27,560.3812,2027993,
2025-02-27,565.57,574.6999,564.0,564.82,563.9256,2436724,
2025-02-28,567.3,576.43,564.0,576.31,575.3974,3205380,Data is limited by one year as you have free subscription
