date,open,high,low,close,adjusted_close,volume,warning
2024-08-16,177.04,178.34,176.2601,177.06,177.06,31489180,
2024-08-19,177.64,178.3,176.16,178.22,178.22,31129811,
2024-08-20,177.92,179.01,177.4308,178.88,178.88,26255199,
2024-08-21,179.92,182.385,178.8937,180.11,180.11,35599121,
2024-08-22,181.38,181.47,175.68,176.13,176.13,32047480,
2024-08-23,177.34,178.9699,175.24,177.04,177.04,29150090,
2024-08-26,176.7,177.4682,174.3,175.5,175.5,22366240,
2024-08-27,174.15,174.89,172.25,173.12,173.12,29841980,
2024-08-28,173.69,173.69,168.92,170.8,170.8,29045029,
2024-08-29,173.22,174.29,170.81,172.12,172.12,26407820,
2024-08-30,172.78,178.9,172.6,178.5,178.5,43429359,
2024-09-03,177.55,178.26,175.26,176.25,176.25,37751800,
2024-09-04,174.48,175.98,172.54,173.33,173.33,30309230,
2024-09-05,175.0,179.875,174.995,177.89,177.89,40170527,
2024-09-06,177.24,178.38,171.16,171.39,171.39,41466539,
2024-09-09,174.53,175.85,173.51,175.4,175.4,29037359,
2024-09-10,177.49,180.5,176.79,179.55,179.55,36233801,
2024-09-11,180.095,184.99,175.73,184.52,184.52,42564699,
2024-09-12,184.8,187.41,183.54,187.0,187.0,33622480,
2024-09-13,187.0,188.5,185.91,186.49,186.49,26495350,
2024-09-16,185.29,185.81,183.36,184.89,184.89,26065490,
2024-09-17,186.85,189.45,186.14,186.88,186.88,26091680,
2024-09-18,186.45,188.8,185.06,186.43,186.43,34448129,
2024-09-19,190.04,190.99,188.47,189.87,189.87,39543168,
2024-09-20,190.23,191.84,187.41,191.6,191.6,100378602,
2024-09-23,191.64,194.45,190.57,193.88,193.88,36993113,
2024-09-24,194.27,195.37,190.13,193.96,193.96,43478930,
2024-09-25,193.75,193.9498,192.16,192.53,192.53,26391141,
2024-09-26,194.31,194.53,189.54,191.16,191.16,36334848,
2024-09-27,190.68,190.9,187.34,187.97,187.97,36002320,
2024-09-30,187.14,188.49,184.65,186.33,186.33,41680398,
2024-10-01,184.9,186.19,183.4519,185.13,185.13,36044910,
2024-10-02,184.44,186.6,184.04,184.76,184.76,23704061,
2024-10-03,183.045,183.44,180.875,181.96,181.96,30204301,
2024-10-04,185.75,187.6,183.6,186.51,186.51,41079008,
2024-10-07,182.95,183.6,180.25,180.8,180.8,42364199,
2024-10-08,181.915,183.09,180.92,182.72,182.72,26372090,
2024-10-09,182.82,185.845,182.05,185.17,185.17,26343119,
2024-10-10,187.13,188.134,185.83,186.65,186.65,27785039,
2024-10-11,186.63,189.9284,186.3,188.82,188.82,25751561,
2024-10-14,189.78,189.83,187.36,187.54,187.54,22614410,
2024-10-15,187.63,188.41,184.58,187.69,187.69,32178930,
2024-10-16,187.05,187.78,185.61,186.89,186.89,23456811,
2024-10-17,188.22,188.94,186.0,187.53,187.53,25039410,
2024-10-18,187.15,190.74,186.28,188.99,188.99,37417672,
2024-10-21,188.05,189.46,186.4,189.07,189.07,24639391,
2024-10-22,188.35,191.5201,186.975,189.7,189.7,29650590,
2024-10-23,188.85,189.16,183.69,184.71,184.71,31937090,
2024-10-24,185.25,187.11,183.86,186.38,186.38,21647400,
2024-10-25,187.85,190.45,187.53,187.83,187.83,29362061,
2024-10-28,189.565,190.21,188.21,188.39,188.39,27930840,
2024-10-29,188.58,191.4599,187.815,190.83,190.83,35690160,
2024-10-30,194.695,195.61,192.42,192.73,192.73,37707551,
2024-10-31,190.51,190.6,185.23,186.4,186.4,75146758,
2024-11-01,199.0,200.5,197.02,197.93,197.93,99687852,
2024-11-04,196.45,197.33,194.3101,195.78,195.78,38492059,
2024-11-05,196.04,199.82,195.99,199.5,199.5,30564779,
2024-11-06,200.01,207.55,199.14,207.09,207.09,72292172,
2024-11-07,207.44,212.25,207.19,210.05,210.05,52878379,
2024-11-08,209.72,209.9633,207.44,208.18,208.18,36075848,
2024-11-11,208.5,209.65,205.59,206.84,206.84,35456008,
2024-11-12,208.37,209.54,206.01,208.91,208.91,38942922,
2024-11-13,209.4,215.09,209.14,214.1,214.1,46212941,
2024-11-14,214.16,215.9,210.88,211.48,211.48,42620312,
2024-11-15,206.76,207.34,199.61,202.61,202.61,86591133,
2024-11-18,204.15,204.67,200.95,201.7,201.7,36512473,
2024-11-19,199.33,205.3,198.78,204.61,204.61,31197869,
2024-11-20,202.98,203.13,199.45,202.88,202.88,32768988,
2024-11-21,203.49,203.49,195.75,198.38,198.38,58800039,
2024-11-22,198.25,199.2599,196.75,197.12,197.12,31530840,
2024-11-25,199.28,201.9499,199.0,201.45,201.45,40685672,
2024-11-26,201.9,208.0,201.79,207.86,207.86,41673738,
2024-11-27,206.98,207.64,205.05,205.74,205.74,28061641,
2024-11-29,205.83,208.2,204.59,207.89,207.89,24892449,
2024-12-02,209.96,212.99,209.5101,210.71,210.71,39523191,
2024-12-03,210.31,214.02,209.65,213.44,213.44,32214830,
2024-12-04,215.96,220.0,215.75,218.16,218.16,48745719,
2024-12-05,218.03,222.15,217.3,220.55,220.55,41140219,
2024-12-06,220.75,227.15,220.6,227.03,227.03,44178070,
2024-12-09,227.21,230.08,225.67,226.09,226.09,46819359,
2024-12-10,226.09,229.06,224.2002,225.04,225.04,31199859,
2024-12-11,226.41,231.2,226.26,230.26,230.26,35385793,
2024-12-12,229.83,231.09,227.63,228.97,228.97,28204080,
2024-12-13,228.4,230.2,225.8608,227.46,227.46,28768080,
2024-12-16,230.23,233.0,228.01,232.93,232.93,37552102,
2024-12-17,232.39,232.73,227.85,231.15,231.15,35948129,
2024-12-18,230.77,231.3999,220.11,220.52,220.52,43281441,
2024-12-19,224.91,226.09,222.92,223.29,223.29,39918738,
2024-12-20,219.84,226.21,218.73,224.92,224.92,88279188,
2024-12-23,225.01,226.88,223.9,225.06,225.06,28070010,
2024-12-24,226.94,229.14,226.13,229.05,229.05,15007500,
2024-12-26,228.5,228.5,226.6706,227.05,227.05,16174500,
2024-12-27,225.6,226.03,220.9,223.75,223.75,27367150,
2024-12-30,220.06,222.9972,218.43,221.3,221.3,28321240,
2024-12-31,222.965,223.2299,218.94,219.39,219.39,24819660,
2025-01-02,222.03,225.15,218.19,220.22,220.22,33956578,
2025-01-03,222.505,225.36,221.62,224.19,224.19,27515609,
2025-01-06,226.78,228.835,224.84,227.61,227.61,31849830,
2025-01-07,227.9,228.381,221.46,222.11,222.11,28084160,
2025-01-08,223.185,223.52,220.2,222.13,222.13,25033289,
2025-01-10,221.46,221.71,216.5,218.94,218.94,36811527,
2025-01-13,218.06,219.4,216.47,218.46,218.46,27262660,
2025-01-14,220.44,221.82,216.2,217.76,217.76,24711650,
2025-01-15,222.83,223.57,220.75,223.35,223.35,31291260,
2025-01-16,224.42,224.65,220.31,220.66,220.66,24757279,
2025-01-17,225.84,226.51,223.08,225.94,225.94,42370121,
2025-01-21,228.9,231.78,226.94,230.71,230.71,39951461,
2025-01-22,232.02,235.44,231.19,235.01,235.01,41448219,
2025-01-23,234.1,235.52,231.51,235.42,235.42,26404359,
2025-01-24,234.5,236.4,232.93,234.85,234.85,25890740,
2025-01-27,226.21,235.61,225.86,235.42,235.42,49428328,
2025-01-28,234.29,241.77,233.98,238.15,238.15,41587191,
2025-01-29,239.015,240.39,236.15,237.07,237.07,26091721,
2025-01-30,237.14,237.95,232.22,234.64,234.64,32020730,
2025-01-31,236.5,240.29,236.41,237.68,237.68,36162379,
2025-02-03,234.06,239.25,232.9,237.42,237.42,37285871,
2025-02-04,239.01,242.52,238.03,242.06,242.06,29713811,
2025-02-05,237.02,238.32,235.2,236.17,236.17,38832039,
2025-02-06,238.01,239.6599,236.01,238.83,238.83,60897102,
2025-02-07,232.5,234.81,228.06,229.15,229.15,77539281,
2025-02-10,230.545,233.92,229.2,233.14,233.14,35419930,
2025-02-11,231.92,233.44,230.13,232.76,232.76,23713730,
2025-02-12,230.46,231.18,228.16,228.93,228.93,32285250,
2025-02-13,228.85,230.42,227.52,230.37,230.37,31346510,
2025-02-14,229.2,229.89,227.23,228.68,228.68,27031080,
2025-02-18,228.82,229.3,223.72,226.65,226.65,42975129,
2025-02-19,225.52,226.83,223.71,226.63,226.63,28566711,
2025-02-20,224.775,225.13,221.81,222.88,222.88,30001670,
2025-02-21,223.28,223.31,214.74,216.58,216.58,55323848,
2025-02-24,217.45,217.715,212.42,212.71,212.71,42387594,
2025-02-25,211.63,213.34,204.16,212.8,212.8,58957980,
2025-02-26,214.94,218.16,213.09,214.35,214.35,39120602,
2025-02-27,218.35,219.97,208.37,208.74,208.74,40548566,
2025-02-28,208.65,212.62,206.99,212.28,212.28,51771738,Data is limited by one year as you have free subscription
