date,open,high,low,close,adjusted_close,volume,warning
2024-07-29,431.58,432.15,424.7,426.73,423.4832,15125800,
2024-07-30,427.72,429.05,417.36,422.92,419.7022,32687600,
2024-07-31,420.5,421.78,412.21,418.35,415.1669,42891400,
2024-08-01,420.79,427.46,413.09,417.11,413.9364,30296400,
2024-08-02,412.49,415.0,404.34,408.49,405.382,29437900,
2024-08-05,389.17,401.04,385.58,395.15,392.1435,40709200,
2024-08-06,400.0,405.67,398.5,399.61,396.5695,24946500,
2024-08-07,408.64,410.08,397.47,398.43,395.3985,20650900,
2024-08-08,402.44,405.86,399.94,402.69,399.6261,20203000,
2024-08-09,404.03,408.05,402.26,406.02,402.9308,19276700,
2024-08-12,407.06,408.76,404.24,406.81,403.7147,16762900,
2024-08-13,409.59,414.95,409.57,414.01,410.86,19414300,
2024-08-14,414.8,417.72,412.45,416.86,413.6883,18267000,
2024-08-15,419.8,421.11,417.66,421.03,418.5796,20752100,
2024-08-16,420.6,421.34,417.3,418.47,416.0345,22775600,
2024-08-19,418.96,421.75,416.46,421.53,419.0767,15234000,
2024-08-20,421.7,425.86,421.64,424.8,422.3277,16387600,
2024-08-21,424.08,426.4,421.72,424.14,421.6715,16067300,
2024-08-22,424.36,426.79,414.61,415.55,413.1315,19361900,
2024-08-23,416.98,419.26,412.09,416.79,414.3643,18493800,
2024-08-26,416.37,417.28,411.34,413.49,411.0835,13152800,
2024-08-27,412.86,414.36,410.25,413.84,411.4315,13492900,
2024-08-28,414.88,415.0,407.31,410.6,408.2103,14882700,
2024-08-29,414.94,422.05,410.6,413.12,410.7157,17045200,
2024-08-30,415.6,417.49,412.13,417.14,414.7123,24308300,
2024-09-03,417.91,419.88,407.03,409.44,407.0571,20313600,
2024-09-04,405.91,411.24,404.37,408.9,406.5202,15135800,
2024-09-05,407.62,413.1,406.13,408.39,406.0132,14195500,
2024-09-06,409.06,410.65,400.8,401.7,399.3621,19609500,
2024-09-09,407.24,408.65,402.15,405.72,403.3587,15295100,
2024-09-10,408.2,416.33,407.7,414.2,411.7894,19594300,
2024-09-11,415.5,423.99,409.58,423.04,420.5779,19266900,
2024-09-12,423.31,427.37,419.75,427.0,424.5149,17418800,
2024-09-13,425.83,431.83,425.46,430.59,428.084,15874600,
2024-09-16,430.6,433.53,428.22,431.34,428.8296,13834700,
2024-09-17,440.23,441.85,432.27,435.15,432.6175,18874200,
2024-09-18,435.0,436.03,430.41,430.81,428.3027,18898000,
2024-09-19,441.23,441.5,436.9,438.69,436.1369,21706600,
2024-09-20,437.22,439.24,434.22,435.27,432.7368,55167100,
2024-09-23,434.28,436.46,430.39,433.51,430.987,15128900,
2024-09-24,433.0,433.35,426.1,429.17,426.6723,17015800,
2024-09-25,429.83,433.12,428.57,432.11,429.5952,13396400,
2024-09-26,435.09,435.3,429.13,431.31,428.7998,14492000,
2024-09-27,431.52,431.85,427.47,428.02,425.529,14896100,
2024-09-30,428.21,430.42,425.37,430.3,427.7957,16807300,
2024-10-01,428.45,428.48,418.81,420.69,418.2416,19092900,
2024-10-02,422.58,422.82,416.71,417.13,414.7023,16582300,
2024-10-03,417.63,419.55,414.29,416.54,414.1158,13686400,
2024-10-04,418.24,419.75,414.97,416.06,413.6386,19169700,
2024-10-07,416.0,417.11,409.0,409.54,407.1565,20919800,
2024-10-08,410.9,415.66,408.17,414.71,412.2964,19229300,
2024-10-09,415.86,420.38,414.3,417.46,415.0304,14974300,
2024-10-10,415.23,417.35,413.15,415.84,413.4199,13848400,
2024-10-11,416.14,417.13,413.25,416.32,413.8971,14144900,
2024-10-14,417.77,424.04,417.52,419.14,416.7006,16653100,
2024-10-15,422.18,422.48,415.26,418.74,416.303,18900200,
2024-10-16,415.17,416.36,410.48,416.12,413.6982,15508900,
2024-10-17,422.36,422.5,415.59,416.72,414.2947,14820000,
2024-10-18,417.14,419.65,416.26,418.16,415.7263,17145300,
2024-10-21,416.12,418.96,413.75,418.78,416.3427,14206100,
2024-10-22,418.49,430.58,418.04,427.51,425.0219,25482200,
2024-10-23,430.86,431.08,422.53,424.6,422.1289,19654400,
2024-10-24,425.33,425.98,422.4,424.73,422.2581,13581600,
2024-10-25,426.76,432.52,426.57,428.15,425.6582,16899100,
2024-10-28,431.66,431.94,426.3,426.59,424.1073,14882400,
2024-10-29,428.0,433.17,425.8,431.95,429.4361,17644100,
2024-10-30,437.44,438.5,432.1,432.53,430.0127,29749100,
2024-10-31,415.36,416.16,406.3,406.35,403.9851,53971000,
2024-11-01,409.01,415.5,407.5,410.37,407.9817,24230400,
2024-11-04,409.8,410.42,405.57,408.46,406.0828,19672300,
2024-11-05,408.37,414.9,408.08,411.46,409.0653,17626000,
2024-11-06,412.42,420.45,410.52,420.18,417.7346,26681800,
2024-11-07,421.28,426.85,419.88,425.43,422.954,19901800,
2024-11-08,425.32,426.5,421.78,422.54,420.0809,16891400,
2024-11-11,422.52,424.81,416.0,418.01,415.5772,24503300,
2024-11-12,418.25,424.44,417.2,423.03,420.568,19401200,
2024-11-13,421.64,429.33,418.21,425.2,422.7254,21502200,
2024-11-14,425.0,428.17,420.0,426.89,424.4055,30246900,
2024-11-15,419.82,422.8,413.64,415.0,412.5847,28247600,
2024-11-18,414.87,418.4,412.1,415.76,413.3403,24742000,
2024-11-19,413.11,417.94,411.55,417.79,415.3585,18133500,
2024-11-20,416.87,417.29,410.58,415.49,413.0719,19191700,
2024-11-21,419.5,419.78,410.29,412.87,411.2887,20780200,
2024-11-22,411.37,417.4,411.06,417.0,415.4029,24814600,
2024-11-25,418.38,421.08,414.85,418.79,417.1861,27691100,
2024-11-26,419.59,429.04,418.85,427.99,426.3508,23458900,
2024-11-27,425.11,427.23,422.02,422.99,421.37,18332400,
2024-11-29,420.09,424.88,417.8,423.46,421.8382,16271900,
2024-12-02,421.57,433.0,421.31,430.98,429.3294,20207200,
2024-12-03,429.84,432.47,427.74,431.2,429.5485,18302000,
2024-12-04,433.03,439.67,432.63,437.42,435.7447,26009400,
2024-12-05,437.92,444.66,436.17,442.62,440.9248,21697800,
2024-12-06,442.3,446.1,441.77,443.57,441.8712,18821000,
2024-12-09,442.6,448.33,440.5,446.02,444.3118,19144400,
2024-12-10,444.39,449.62,441.6,443.33,441.6321,18469500,
2024-12-11,444.05,450.35,444.05,448.99,447.2704,19200200,
2024-12-12,449.11,456.16,449.11,449.56,447.8382,20834800,
2024-12-13,448.44,451.43,445.58,447.27,445.557,20177800,
2024-12-16,447.27,452.18,445.28,451.59,449.8604,23598800,
2024-12-17,451.01,455.29,449.57,454.46,452.7195,22733500,
2024-12-18,451.32,452.65,437.02,437.39,435.7148,24444500,
2024-12-19,441.62,443.18,436.32,437.03,435.3562,22963700,
2024-12-20,433.11,443.74,428.63,436.6,434.9279,64263700,
2024-12-23,436.74,437.65,432.83,435.25,433.583,19152500,
2024-12-24,434.65,439.6,434.19,439.33,437.6474,7164500,
2024-12-26,439.08,440.94,436.63,438.11,436.4321,8194200,
2024-12-27,434.6,435.22,426.35,430.53,428.8811,18117700,
2024-12-30,426.06,427.55,421.9,424.83,423.2029,13158700,
2024-12-31,426.1,426.73,420.66,421.5,419.8857,13246500,
2025-01-02,425.53,426.07,414.85,418.58,416.9769,16896500,
2025-01-03,421.08,424.03,419.54,423.35,421.7286,16662900,
2025-01-06,428.0,434.32,425.48,427.85,426.2114,20573600,
2025-01-07,429.0,430.65,420.8,422.37,420.7524,18139100,
2025-01-08,423.46,426.97,421.54,424.56,422.934,15054600,
2025-01-10,424.63,424.71,415.02,418.95,417.3455,20201100,
2025-01-13,415.24,418.5,412.29,417.19,415.5922,17604800,
2025-01-14,417.81,419.74,410.72,415.67,414.078,16935900,
2025-01-15,419.13,428.15,418.27,426.31,424.6773,19637800,
2025-01-16,428.7,429.49,424.39,424.58,422.9539,15300000,
2025-01-17,434.09,434.48,428.17,429.03,427.3869,26197500,
2025-01-21,430.2,430.9,425.6,428.5,426.8589,26085700,
2025-01-22,437.56,447.27,436.0,446.2,444.4911,27803800,
2025-01-23,442.0,446.75,441.5,446.71,444.9991,18389300,
2025-01-24,445.16,446.65,441.4,444.06,442.3593,15549500,
2025-01-27,424.01,435.2,423.5,434.56,432.8957,35647800,
2025-01-28,434.6,448.38,431.38,447.2,445.4873,23491700,
2025-01-29,446.69,446.88,440.4,442.33,440.6359,23581400,
2025-01-30,418.77,422.86,413.16,414.99,413.4006,54586300,
2025-01-31,418.98,420.69,414.91,415.06,413.4704,34223400,
2025-02-03,411.6,415.41,408.66,410.92,409.3462,25679100,
2025-02-04,412.69,413.92,409.74,412.37,410.7907,20532100,
2025-02-05,412.35,413.83,410.4,413.29,411.7071,16316700,
2025-02-06,414.0,418.2,414.0,415.82,414.2274,16309800,
2025-02-07,416.48,418.65,408.1,409.75,408.1807,22886800,
2025-02-10,413.71,415.46,410.92,412.22,410.6412,20817900,
2025-02-11,409.64,412.49,409.3,411.44,409.8642,18140600,
2025-02-12,407.21,410.75,404.37,409.04,407.4734,19121700,
2025-02-13,407.0,411.0,406.36,410.54,408.9677,23891700,
2025-02-14,407.79,408.91,405.88,408.43,406.8657,22758500,
2025-02-18,408.0,410.6,406.5,409.64,408.0711,21423100,
2025-02-19,407.88,415.49,407.65,414.77,413.1815,24114200,
2025-02-20,415.29,419.31,412.54,416.13,415.3675,23508700,
2025-02-21,417.34,418.05,407.89,408.21,407.462,27524800,
2025-02-24,408.51,409.37,399.32,404.0,403.2597,26443700,
2025-02-25,401.1,401.92,396.7,397.9,397.1709,29387400,
2025-02-26,398.01,403.6,394.25,399.73,398.9975,19619000,
2025-02-27,401.27,405.74,392.17,392.53,391.8107,21127400,
2025-02-28,392.66,397.63,386.57,396.99,396.2625,32845700,Data is limited by one year as you have free subscription
