date,open,high,low,close,adjusted_close,volume,warning
2024-09-30,206.31,210.96,205.26,210.86,207.2225,8663800,
2024-10-01,208.9,209.09,206.19,207.04,203.4684,8540100,
2024-10-02,207.08,208.95,205.69,207.29,203.7141,5810900,
2024-10-03,206.17,206.49,204.34,205.23,201.6896,7251300,
2024-10-04,209.3,211.67,206.91,211.22,208.8483,10211700,
2024-10-07,211.03,213.33,209.69,210.93,208.5616,6718900,
2024-10-08,210.58,211.33,208.38,210.75,208.3836,6021800,
2024-10-09,209.7,214.24,209.38,213.42,211.0236,7024000,
2024-10-10,214.81,214.81,211.47,212.84,210.4501,7927100,
2024-10-11,215.67,224.63,215.16,222.29,219.794,18320700,
2024-10-14,223.2,223.7,218.88,221.48,218.9931,9048900,
2024-10-15,223.66,225.45,221.82,222.39,219.8929,9235800,
2024-10-16,222.33,223.68,221.04,223.64,221.1289,6382500,
2024-10-17,224.27,225.85,223.31,224.42,221.9001,6470200,
2024-10-18,225.0,225.92,223.1,225.37,222.8394,7000500,
2024-10-21,225.22,225.7,222.9,223.0,220.496,5870000,
2024-10-22,223.02,225.28,221.1,224.12,221.6035,9586800,
2024-10-23,223.66,224.8,222.53,223.41,220.9014,6180500,
2024-10-24,221.83,225.06,221.66,224.98,222.4538,6002200,
2024-10-25,225.0,225.62,220.88,222.31,219.8138,6369700,
2024-10-28,223.35,225.64,222.95,225.5,222.968,6843000,
2024-10-29,225.21,226.75,222.81,222.9,220.3972,6580000,
2024-10-30,222.54,226.31,221.58,224.41,221.8902,7110900,
2024-10-31,224.7,225.69,221.82,221.92,219.4282,7829900,
2024-11-01,223.56,226.15,222.7,222.94,220.4367,6923500,
2024-11-04,222.65,223.76,219.17,219.78,217.3122,8229600,
2024-11-05,220.03,221.96,220.0,221.49,219.003,5600700,
2024-11-06,235.0,248.0,234.77,247.06,244.2859,23987800,
2024-11-07,244.5,244.57,235.22,236.38,233.7258,16451100,
2024-11-08,239.34,239.34,235.78,236.98,234.3191,9502100,
2024-11-11,240.0,242.1,239.0,239.29,236.6031,9017100,
2024-11-12,240.55,241.46,238.76,239.56,236.8701,6861000,
2024-11-13,240.58,244.09,240.31,241.16,238.4521,11472600,
2024-11-14,242.42,244.29,241.05,241.87,239.1542,10172200,
2024-11-15,241.46,246.42,241.46,245.31,242.5555,11518800,
2024-11-18,247.76,247.93,242.68,245.03,242.2787,9052600,
2024-11-19,242.25,245.15,241.55,243.09,240.3605,6792700,
2024-11-20,244.4,244.61,238.64,240.78,238.0764,9015300,
2024-11-21,243.23,245.49,242.11,244.76,242.0117,8783500,
2024-11-22,243.61,249.15,243.03,248.55,245.7592,7997300,
2024-11-25,249.59,254.31,249.06,250.29,247.4796,10295400,
2024-11-26,250.49,251.0,248.34,249.97,247.1632,6212100,
2024-11-27,249.35,251.19,248.77,249.79,246.9852,5472300,
2024-11-29,249.86,251.77,249.45,249.72,246.916,5494800,
2024-12-02,249.55,250.25,245.03,246.25,243.485,8899700,
2024-12-03,248.23,249.04,244.63,244.82,242.071,6657700,
2024-12-04,244.7,245.35,242.23,243.4,240.667,7346300,
2024-12-05,245.39,247.18,244.62,245.48,242.7236,6572500,
2024-12-06,245.7,247.74,244.84,247.36,244.5825,5519700,
2024-12-09,247.13,247.87,243.76,243.81,241.0724,7076500,
2024-12-10,243.89,247.96,242.22,242.86,240.1331,9108300,
2024-12-11,244.0,244.27,242.18,243.53,240.7955,7884400,
2024-12-12,243.0,244.1,241.04,241.53,238.818,6113800,
2024-12-13,242.07,242.72,239.14,239.94,237.2458,10392700,
2024-12-16,240.61,240.67,237.52,239.58,236.8899,9032000,
2024-12-17,238.65,239.02,236.63,238.36,235.6836,8083600,
2024-12-18,239.0,239.07,229.53,230.37,227.7833,11322400,
2024-12-19,232.27,236.36,232.27,232.96,230.3442,11790800,
2024-12-20,231.92,239.21,231.59,237.6,234.9321,32348400,
2024-12-23,236.07,238.62,234.88,238.39,235.7132,8611500,
2024-12-24,239.43,242.49,239.07,242.31,239.5892,3729100,
2024-12-26,241.43,243.26,240.79,243.14,240.4099,4451800,
2024-12-27,242.72,243.39,240.04,241.17,238.462,5730200,
2024-12-30,238.77,240.84,237.11,239.32,236.6328,5723800,
2024-12-31,240.05,241.44,239.03,239.71,237.0184,4871000,
2025-01-02,240.92,243.28,239.45,240.0,237.3052,9220900,
2025-01-03,243.89,244.88,240.26,243.28,240.5483,9491100,
2025-01-06,243.7,245.69,240.58,240.85,239.3756,9917800,
2025-01-07,242.14,245.26,240.9,243.17,241.6814,8753400,
2025-01-08,242.75,244.25,240.5,243.13,241.6416,8675300,
2025-01-10,243.09,243.81,238.74,239.87,238.4016,10256800,
2025-01-13,239.67,244.54,239.0,244.21,242.715,10005300,
2025-01-14,242.66,247.72,242.19,247.47,245.955,12407400,
2025-01-15,250.4,253.67,243.68,252.35,250.8052,18448500,
2025-01-16,254.0,257.04,252.33,254.27,252.7134,15292300,
2025-01-17,254.14,260.62,252.14,259.16,257.5735,17678100,
2025-01-21,260.07,264.25,259.5,263.03,261.4198,13712100,
2025-01-22,262.9,263.38,260.25,262.84,261.2309,9021900,
2025-01-23,264.69,266.86,263.81,265.95,264.3219,10749700,
2025-01-24,263.69,267.1,263.01,264.84,263.2187,7666300,
2025-01-27,264.17,265.97,262.26,265.85,264.2225,7522300,
2025-01-28,265.85,267.33,264.83,267.14,265.5046,7375400,
2025-01-29,267.21,270.68,265.61,266.58,264.948,7684900,
2025-01-30,268.63,269.7,266.62,268.23,266.5879,8753500,
2025-01-31,269.23,270.82,266.96,267.3,265.6636,7196300,
2025-02-03,261.83,268.17,261.7,266.81,265.1766,8381400,
2025-02-04,269.84,269.84,266.83,267.94,266.2997,5626000,
2025-02-05,268.91,270.64,268.33,270.43,268.7745,5704400,
2025-02-06,272.45,276.98,271.19,276.9,275.2049,7264400,
2025-02-07,277.27,278.55,274.71,275.8,274.1116,6857900,
2025-02-10,276.15,276.18,269.59,271.04,269.3807,8627400,
2025-02-11,270.26,276.22,269.66,274.99,273.3066,7196400,
2025-02-12,274.08,276.45,273.25,275.45,273.7637,6683900,
2025-02-13,275.5,276.97,273.81,276.32,274.6284,8398700,
2025-02-14,277.37,279.23,276.45,276.59,274.8968,5688600,
2025-02-18,276.76,279.97,276.02,279.95,278.2362,7919800,
2025-02-19,278.38,280.25,277.22,279.25,277.5405,7007200,
2025-02-20,278.68,278.74,265.74,266.8,265.1667,13846700,
2025-02-21,268.32,269.2,262.84,264.24,262.6224,12835600,
2025-02-24,265.49,267.0,258.61,261.34,259.7401,10372800,
2025-02-25,262.23,263.0,253.35,257.4,255.8242,9608400,
2025-02-26,257.16,260.91,256.93,258.79,257.2057,5943600,
2025-02-27,260.18,263.64,257.86,259.05,257.4641,8204400,
2025-02-28,260.73,264.81,257.89,264.65,263.0299,10467100,Data is limited by one year as you have free subscription
