date,open,high,low,close,adjusted_close,volume,warning
2024-11-26,155.16,155.25,153.16,154.52,151.9926,5683500,
2024-11-27,154.63,156.63,154.6,155.4,152.8582,4140400,
2024-11-29,154.89,155.67,154.17,155.01,152.4746,5687800,
2024-12-02,154.75,155.0,153.93,154.8,152.268,6946500,
2024-12-03,154.8,154.8,152.31,152.36,149.8679,8674400,
2024-12-04,151.29,151.56,149.75,150.47,148.0088,10333100,
2024-12-05,150.0,150.38,148.95,149.52,147.0744,7898100,
2024-12-06,149.39,150.05,148.38,149.31,146.8678,8389600,
2024-12-09,149.29,150.89,148.44,149.6,147.1531,8410300,
2024-12-10,149.93,150.83,148.33,149.23,146.7891,9398700,
2024-12-11,148.5,148.5,146.37,146.64,144.2415,13446700,
2024-12-12,147.2,147.77,146.01,146.24,143.848,6176300,
2024-12-13,145.66,146.93,145.04,146.62,144.2218,8324900,
2024-12-16,146.73,147.25,143.52,143.85,141.4971,8732400,
2024-12-17,143.84,146.66,143.71,146.41,144.0152,10343000,
2024-12-18,145.68,146.74,144.67,144.75,142.3824,9336100,
2024-12-19,144.14,145.22,143.37,143.58,141.2315,9516700,
2024-12-20,143.05,145.47,142.75,144.47,142.107,17702800,
2024-12-23,144.63,145.33,143.45,145.27,142.8939,8720800,
2024-12-24,145.0,145.85,144.33,145.85,143.4644,3164100,
2024-12-26,145.51,146.37,145.09,145.58,143.1988,4656300,
2024-12-27,144.87,146.6,144.68,145.05,142.6775,5588300,
2024-12-30,144.84,144.88,142.95,143.34,140.9954,6268700,
2024-12-31,143.76,144.67,143.31,144.62,142.2545,5811400,
2025-01-02,145.23,145.77,143.78,144.02,141.6643,6051300,
2025-01-03,144.07,144.57,143.62,144.19,141.8315,5878800,
2025-01-06,143.51,144.82,142.93,143.66,141.3102,7910500,
2025-01-07,143.76,147.18,143.59,146.23,143.8382,8422000,
2025-01-08,145.49,145.59,141.44,142.27,139.9429,11175600,
2025-01-10,141.0,143.67,140.68,142.06,139.7364,8821500,
2025-01-13,142.98,145.07,142.31,144.47,142.107,10376400,
2025-01-14,144.5,144.81,142.86,144.75,142.3824,8681700,
2025-01-15,145.31,146.05,144.26,144.97,142.5988,7434600,
2025-01-16,144.32,148.07,144.06,147.77,145.353,8964000,
2025-01-17,147.44,148.38,146.61,147.03,144.6251,10773100,
2025-01-21,147.56,148.86,147.05,148.15,145.7268,11111700,
2025-01-22,144.0,145.47,142.11,145.27,142.8939,16834700,
2025-01-23,145.44,147.91,144.81,146.64,144.2415,10506400,
2025-01-24,146.81,147.63,146.38,146.82,144.4185,9887300,
2025-01-27,148.45,153.45,148.0,152.89,150.3892,15152300,
2025-01-28,152.66,152.97,150.3,150.38,147.9203,10320600,
2025-01-29,150.5,151.88,150.0,151.15,148.6777,7156400,
2025-01-30,151.91,154.14,151.36,152.87,150.3696,8911000,
2025-01-31,152.62,153.18,152.06,152.15,149.6613,8458700,
2025-02-03,152.0,152.47,150.78,151.87,149.3859,6687500,
2025-02-04,151.36,154.18,150.95,153.49,150.9794,9645000,
2025-02-05,153.82,154.73,153.31,154.69,152.1598,8947000,
2025-02-06,154.79,154.84,153.38,153.51,150.9991,7418100,
2025-02-07,153.53,154.49,152.8,153.12,150.6155,6204900,
2025-02-10,153.61,154.37,152.29,154.24,151.7172,6936200,
2025-02-11,154.11,156.39,153.94,156.13,153.5762,7554500,
2025-02-12,155.27,155.66,154.27,155.26,152.7205,7746000,
2025-02-13,155.26,158.13,154.79,157.25,154.6779,10704700,
2025-02-14,157.29,157.47,156.06,156.15,153.5959,6411800,
2025-02-18,154.14,155.45,153.24,154.99,153.6752,9670700,
2025-02-19,155.0,158.3,154.75,157.89,156.5506,7974700,
2025-02-20,156.95,159.95,156.95,159.68,158.3255,7224000,
2025-02-21,159.88,163.51,159.28,162.3,160.9232,12546900,
2025-02-24,162.68,164.87,162.05,163.74,162.351,10201900,
2025-02-25,164.1,166.43,163.94,166.09,164.6811,12303700,
2025-02-26,165.08,165.13,162.56,163.08,161.6966,11396400,
2025-02-27,162.31,163.95,161.73,163.73,162.3411,8364600,
2025-02-28,164.31,165.94,162.7,165.02,163.6202,12037200,Data is limited by one year as you have free subscription
