date,open,high,low,close,adjusted_close,volume,warning
2024-09-04,568.87,578.86,565.76,575.25,575.25,1615787,
2024-09-05,570.75,573.39,562.53,567.93,567.93,1573571,
2024-09-06,570.9,573.31,558.0,563.41,563.41,2096790,
2024-09-09,567.69,574.57,564.44,569.88,569.88,1997121,
2024-09-10,576.75,577.8,567.14,574.48,574.48,2030076,
2024-09-11,573.01,581.24,559.35,580.38,580.38,2680977,
2024-09-12,581.445,587.75,572.98,586.55,586.55,5605338,
2024-09-13,532.565,540.27,526.6,536.87,536.87,10423510,
2024-09-16,537.4,537.69,521.26,521.5,521.5,5248205,
2024-09-17,524.29,527.0999,514.58,515.03,515.03,5164089,
2024-09-18,517.01,517.58,506.4901,508.13,508.13,3997267,
2024-09-19,518.81,527.48,518.02,526.44,526.44,3582532,
2024-09-20,526.44,528.625,515.72,522.3,522.3,6100685,
2024-09-23,525.71,532.0,524.955,527.87,527.87,2106995,
2024-09-24,527.72,530.2999,521.71,524.07,524.07,2842054,
2024-09-25,526.02,526.18,516.24,517.9,517.9,3211612,
2024-09-26,520.51,521.355,512.11,515.38,515.38,3282437,
2024-09-27,516.52,516.6799,512.3,515.48,515.48,2718323,
2024-09-30,513.83,518.47,511.74,517.78,517.78,2588151,
2024-10-01,517.45,519.0,502.5,502.8,502.8,3730026,
2024-10-02,503.87,510.19,502.8201,505.81,505.81,1981848,
2024-10-03,501.02,509.81,498.59,503.8,503.8,1921604,
2024-10-04,507.29,508.56,503.5901,507.22,507.22,1949994,
2024-10-07,503.96,504.87,486.4,487.3,487.3,4870534,
2024-10-08,492.45,500.0,486.4,496.24,496.24,3551609,
2024-10-09,495.88,495.88,492.32,494.08,494.08,2869417,
2024-10-10,490.54,506.45,489.35,503.57,503.57,2775102,
2024-10-11,504.78,507.9799,494.9,495.42,495.42,2992409,
2024-10-14,501.8,514.26,500.41,509.65,509.65,3411497,
2024-10-15,513.82,517.772,506.8,508.03,508.03,3605675,
2024-10-16,506.39,506.84,500.25,502.54,502.54,1859116,
2024-10-17,506.51,507.5,495.23,496.83,496.83,2769241,
2024-10-18,491.29,499.0,491.0501,494.9,494.9,2011121,
2024-10-21,494.6,500.6499,492.96,497.71,497.71,1679657,
2024-10-22,496.43,497.34,488.36,493.11,493.11,2388721,
2024-10-23,492.0,493.83,483.391,485.03,485.03,2021316,
2024-10-24,486.63,488.47,480.06,482.87,482.87,2100308,
2024-10-25,483.42,488.34,482.52,483.72,483.72,2426769,
2024-10-28,487.65,488.49,480.48,481.04,481.04,2302255,
2024-10-29,481.92,487.56,479.33,485.39,485.39,2089505,
2024-10-30,482.24,492.2,482.24,486.68,486.68,2728573,
2024-10-31,486.0,486.05,477.38,478.08,478.08,2978688,
2024-11-01,475.41,485.16,475.05,482.8,482.8,2852008,
2024-11-04,479.03,483.76,477.37,481.35,481.35,1955249,
2024-11-05,483.09,486.659,480.47,486.42,486.42,1588149,
2024-11-06,492.93,506.21,492.93,504.83,504.83,2969855,
2024-11-07,510.655,510.655,495.3,500.92,500.92,2640295,
2024-11-08,503.83,505.0,493.69,494.68,494.68,2856859,
2024-11-11,493.6,507.72,493.6,504.48,504.48,3536599,
2024-11-12,504.39,528.91,504.27,526.42,526.42,4125288,
2024-11-13,523.79,539.92,520.59,532.5,532.5,3470174,
2024-11-14,530.55,534.6399,523.46,529.87,529.87,3098800,
2024-11-15,520.3,524.4999,498.81,503.37,503.37,4612417,
2024-11-18,505.0,505.51,497.69,499.51,499.51,2259651,
2024-11-19,496.0,502.41,495.46,499.61,499.61,1961731,
2024-11-20,505.41,506.36,494.61,499.5,499.5,1874910,
2024-11-21,502.1,508.57,493.1,504.44,504.44,2002094,
2024-11-22,502.5,513.37,502.5,512.15,512.15,2287614,
2024-11-25,519.09,523.2099,513.1935,518.73,518.73,3319992,
2024-11-26,519.95,525.76,516.3601,525.3,525.3,2415735,
2024-11-27,523.21,525.88,508.7161,513.68,513.68,2324217,
2024-11-29,517.65,517.65,513.58,515.93,515.93,1450247,
2024-12-02,512.85,518.77,511.53,516.2,516.2,2007213,
2024-12-03,511.04,516.78,504.505,516.26,516.26,2119254,
2024-12-04,523.02,541.77,521.005,536.49,536.49,3307041,
2024-12-05,534.42,540.11,529.79,538.22,538.22,2629119,
2024-12-06,544.15,554.37,542.9,552.96,552.96,2964064,
2024-12-09,556.1,557.8999,546.1101,547.93,547.93,3588653,
2024-12-10,547.35,552.83,544.22,547.05,547.05,2762875,
2024-12-11,547.05,552.3,541.74,549.93,549.93,6690565,
2024-12-12,487.5,494.0,470.9001,474.63,474.63,17344859,
2024-12-13,473.98,474.91,456.8,465.69,465.69,11395510,
2024-12-16,467.19,473.62,461.2,461.53,461.53,5807021,
2024-12-17,460.59,465.856,452.48,455.23,455.23,7514489,
2024-12-18,453.24,455.25,441.1,441.31,441.31,6511105,
2024-12-19,443.41,449.0,437.11,437.39,437.39,6479517,
2024-12-20,433.015,451.42,432.47,447.17,447.17,8220033,
2024-12-23,447.0,451.4299,443.4201,446.74,446.74,3781194,
2024-12-24,446.5,448.8653,442.5701,447.94,447.94,1685003,
2024-12-26,445.85,452.34,444.68,450.16,450.16,2134310,
2024-12-27,446.88,449.91,441.105,446.48,446.48,2947179,
2024-12-30,442.94,447.6,438.57,445.8,445.8,3473172,
2024-12-31,446.35,448.4999,442.81,444.68,444.68,2285132,
2025-01-02,447.76,450.12,440.56,441.0,441.0,2507887,
2025-01-03,429.445,433.2982,425.32,430.57,430.57,5619372,
2025-01-06,431.88,436.4082,427.79,431.18,431.18,3994400,
2025-01-07,431.37,435.18,420.51,422.63,422.63,4181405,
2025-01-08,417.34,422.66,415.51,419.58,419.58,3508786,
2025-01-10,410.0,413.1,405.32,405.92,405.92,5564262,
2025-01-13,404.27,409.96,403.75,408.5,408.5,4558780,
2025-01-14,407.25,412.75,405.0701,412.71,412.71,3577116,
2025-01-15,421.7,423.97,415.66,417.28,417.28,4345781,
2025-01-16,418.21,428.89,418.0,426.93,426.93,4185552,
2025-01-17,434.345,435.99,425.7,429.99,429.99,4012745,
2025-01-21,433.26,439.98,431.5,436.36,436.36,3833294,
2025-01-22,438.0,439.73,433.43,437.32,437.32,3391642,
2025-01-23,435.88,437.73,432.49,437.28,437.28,2716742,
2025-01-24,437.28,441.8799,434.73,435.38,435.38,2631804,
2025-01-27,430.23,445.4499,430.12,438.6,438.6,5086254,
2025-01-28,436.27,445.805,431.64,442.84,442.84,5376392,
2025-01-29,439.92,444.36,438.825,441.68,441.68,2997604,
2025-01-30,439.67,448.42,439.23,446.0,446.0,3290128,
2025-01-31,446.975,447.0095,435.83,437.45,437.45,4689083,
2025-02-03,437.8,442.74,430.88,438.6,438.6,3348717,
2025-02-04,435.43,443.58,434.26,440.23,440.23,2647701,
2025-02-05,440.75,444.95,436.27,437.63,437.63,2938540,
2025-02-06,437.63,439.96,434.35,435.4,435.4,2568120,
2025-02-07,436.24,441.0,432.41,433.07,433.07,2693470,
2025-02-10,439.25,453.37,439.0,451.1,451.1,3946729,
2025-02-11,449.0,461.549,448.29,458.82,458.82,3256999,
2025-02-12,458.0,463.0,451.3,462.76,462.76,3308534,
2025-02-13,465.21,465.6999,457.03,459.22,459.22,2794395,
2025-02-14,463.35,464.99,458.0,460.16,460.16,2622973,
2025-02-18,462.65,464.33,453.07,464.11,464.11,2973775,
2025-02-19,463.61,463.61,455.32,456.99,456.99,2965546,
2025-02-20,457.44,461.0,451.57,454.69,454.69,2337598,
2025-02-21,453.275,453.75,440.69,444.32,444.32,3375996,
2025-02-24,445.11,446.28,440.91,444.42,444.42,2807937,
2025-02-25,443.47,447.49,439.1738,443.41,443.41,2612652,
2025-02-26,443.8,447.65,438.4,441.5,441.5,1947626,
2025-02-27,441.79,444.57,436.82,437.19,437.19,2340232,
2025-02-28,438.16,440.37,432.103,438.56,438.56,3936914,Data is limited by one year as you have free subscription
