date,open,high,low,close,adjusted_close,volume,warning
2025-01-03,243.36,244.18,241.89,243.36,242.7744,40244100,
2025-01-06,244.31,247.33,243.2,245.0,244.4104,45045600,
2025-01-07,242.98,245.55,241.35,242.21,241.6271,40856000,
2025-01-08,241.92,243.71,240.05,242.7,242.116,37628900,
2025-01-10,240.01,240.16,233.0,236.85,236.28,61710900,
2025-01-13,233.53,234.67,229.72,234.4,233.8359,49630700,
2025-01-14,234.75,236.12,232.47,233.28,232.7186,39435300,
2025-01-15,234.64,238.96,234.43,237.87,237.2976,39832000,
2025-01-16,237.35,238.01,228.03,228.26,227.7107,71759100,
2025-01-17,232.12,232.29,228.48,229.98,229.4266,68488300,
2025-01-21,224.0,224.42,219.38,222.64,222.1042,98070400,
2025-01-22,219.79,224.12,219.79,223.83,223.2914,64126500,
2025-01-23,224.74,227.03,222.3,223.66,223.1218,60234800,
2025-01-24,224.78,225.63,221.41,222.78,222.2439,54697900,
2025-01-27,224.02,232.15,223.98,229.86,229.3069,94863400,
2025-01-28,230.85,240.19,230.81,238.26,237.6866,75707600,
2025-01-29,234.12,239.86,234.01,239.36,238.784,45486100,
2025-01-30,238.67,240.79,237.21,237.59,237.0182,55658300,
2025-01-31,247.19,247.19,233.44,236.0,235.4321,101075100,
2025-02-03,229.99,231.83,225.7,228.01,227.4613,73063300,
2025-02-04,227.25,233.13,226.65,232.8,232.2398,45067300,
2025-02-05,228.53,232.67,228.27,232.47,231.9106,39620300,
2025-02-06,231.29,233.8,230.43,233.22,232.6588,29925300,
2025-02-07,232.6,234.0,227.26,227.63,227.0822,39707200,
2025-02-10,229.57,230.59,227.2,227.65,227.3519,33115600,
2025-02-11,228.2,235.23,228.13,232.62,232.3154,53718400,
2025-02-12,231.2,236.96,230.68,236.87,236.5598,45243300,
2025-02-13,236.91,242.34,235.57,241.53,241.2137,53614100,
2025-02-14,241.25,245.55,240.99,244.6,244.2797,40896200,
2025-02-18,244.15,245.18,241.84,244.47,244.1498,48822500,
2025-02-19,244.66,246.01,243.16,244.87,244.5493,32204200,
2025-02-20,244.94,246.78,244.29,245.83,245.5081,32316900,
2025-02-21,245.95,248.69,245.22,245.55,245.2284,53197400,
2025-02-24,244.93,248.86,244.42,247.1,246.7764,51326400,
2025-02-25,248.0,250.0,244.91,247.04,246.7165,48013300,
2025-02-26,244.33,244.98,239.13,240.36,240.0452,44433600,
2025-02-27,239.41,242.46,237.06,237.3,236.9892,41153600,
2025-02-28,236.95,242.09,230.2,241.84,241.5233,56833400,Data is limited by one year as you have free subscription
